name,tags,rmp_info,take_again
"Chromik, Joanna","['Graded by few things (1)', 'Gives good feedback (1)']",5.0,NA
"O'Connor, Timothy","['Tough grader (2)', 'Accessible outside class (2)', 'Amazing lectures (2)', 'Get ready to read (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'Respected (1)', 'Lecture heavy (1)']",3.7,NA
,[],NA,NA
"Dougherty, Steve","['Amazing lectures (4)', 'Respected (2)', 'Tough grader (2)', 'Test heavy (1)', 'Clear grading criteria (1)', 'EXTRA CREDIT (1)']",4.8,NA
"Kozak Rogo, Juliana","['Caring (2)', 'Gives good feedback (2)', 'Group projects (1)', 'Accessible outside class (1)', 'Inspirational (1)', 'Amazing lectures (1)']",4.3,NA
"Porter, Meghan","['Caring (9)', 'Accessible outside class (5)', 'Respected (3)', 'Gives good feedback (2)', 'Amazing lectures (2)', 'Clear grading criteria (2)', 'Tough grader (1)', 'So many papers (1)', 'Lots of homework (1)', 'Lecture heavy (1)', 'Hilarious (1)']",4.8,100%
"Sera, Gipsi","['Hilarious (9)', 'Clear grading criteria (9)', 'Amazing lectures (4)', 'Caring (3)', 'Get ready to read (3)', 'Lots of homework (2)', 'Participation matters (2)', 'Respected (2)', 'Beware of pop quizzes (1)', 'EXTRA CREDIT (1)', 'Gives good feedback (1)']",4.2,67%
"Sellers, Mike","['Inspirational (4)', 'Hilarious (3)', 'Respected (2)', 'Caring (2)', 'Amazing lectures (1)', 'Participation matters (1)', 'Gives good feedback (1)', 'Group projects (1)']",4.8,100%
,[],NA,NA
"Thomassen, Lisa","['Hilarious (32)', 'Amazing lectures (29)', 'Clear grading criteria (29)', 'Get ready to read (14)', 'Respected (14)', 'Beware of pop quizzes (14)', 'Tough grader (14)', 'Inspirational (13)', 'Caring (12)', 'Lecture heavy (11)', 'EXTRA CREDIT (7)', 'Test heavy (6)', 'Gives good feedback (5)', 'Graded by few things (4)', 'Accessible outside class (3)', 'Lots of homework (2)']",4.0,88%
"Major, Lesa Hatley","['Hilarious (3)', 'Respected (2)', 'Caring (1)', 'Inspirational (1)', 'Accessible outside class (1)', 'Gives good feedback (1)', 'Graded by few things (1)']",4.6,NA
"Barbour, Christine","['Test heavy (13)', 'Get ready to read (12)', 'Tough grader (10)', 'EXTRA CREDIT (7)', 'Lecture heavy (7)', 'Amazing lectures (5)', 'Clear grading criteria (5)', 'Graded by few things (5)', 'Inspirational (3)', 'Respected (3)', 'Caring (2)', 'Gives good feedback (2)']",2.9,35%
"Irvin, Benjamin ","['So many papers (1)', 'Amazing lectures (1)', 'Get ready to read (1)', 'Lecture heavy (1)', 'Clear grading criteria (1)', 'Participation matters (1)']",3.5,NA
"Wisher, Dawn","['Tough grader (10)', 'Group projects (9)', 'Gives good feedback (6)', 'Participation matters (6)', 'Caring (4)', 'Clear grading criteria (3)', 'Respected (1)', 'Graded by few things (1)']",3.7,80%
,[],NA,NA
"Kotelskiy, Artem","['Test heavy (4)', 'Graded by few things (3)', 'Accessible outside class (2)']",2.8,NA
"Heltsley, April","['Group projects (9)', 'EXTRA CREDIT (9)', 'Caring (8)', 'Accessible outside class (7)', 'Hilarious (6)', 'Lots of homework (4)', 'Gives good feedback (4)', 'Respected (4)', 'Amazing lectures (3)', 'Participation matters (2)', 'Inspirational (1)', 'Clear grading criteria (1)', 'Beware of pop quizzes (1)']",4.5,91%
"Scheiber, Laura","['Get ready to read (7)', 'Tough grader (5)', 'So many papers (5)', 'Lecture heavy (2)', 'Graded by few things (1)']",3.0,NA
"Jones, Alisha","['Get ready to read (5)', 'Lots of homework (3)', 'Lecture heavy (3)', 'So many papers (3)', 'Participation matters (3)', 'Tough grader (2)', 'Amazing lectures (2)', 'Test heavy (1)', 'Caring (1)', 'Clear grading criteria (1)', 'Graded by few things (1)', 'Inspirational (1)']",2.8,40%
"Jackson, Pamela","['Get ready to read (5)', 'Tough grader (5)', 'So many papers (4)', 'Group projects (3)', 'Caring (3)', 'EXTRA CREDIT (3)', 'Respected (2)', 'Lots of homework (2)', 'Amazing lectures (2)', 'Participation matters (2)', 'Inspirational (1)', 'Accessible outside class (1)']",3.0,50%
"Miller, Alison","['EXTRA CREDIT (2)', 'Respected (1)', 'Inspirational (1)', 'Caring (1)', 'Amazing lectures (1)']",5.0,NA
"Ottman, Becky","['Lots of homework (2)', 'Gives good feedback (2)', 'Get ready to read (2)', 'Participation matters (1)', 'Tough grader (1)', 'So many papers (1)', 'Hilarious (1)', 'Caring (1)', 'Beware of pop quizzes (1)']",4.4,80%
,[],NA,NA
"Siena, Susan",[],4.0,NA
"Savion, Leah","['Tough grader (9)', 'Get ready to read (6)', 'Lots of homework (4)', 'Clear grading criteria (3)', 'Graded by few things (3)', 'Gives good feedback (2)', 'Amazing lectures (2)', 'Lecture heavy (2)', 'Hilarious (2)', 'Group projects (2)', 'Participation matters (1)', 'Caring (1)', 'Inspirational (1)']",3.5,30%
"Hunnicutt, Tyna","['Tough grader (1)', 'Participation matters (1)']",1.0,NA
"Samra, Lavleen",[],NA,NA
"McCrory, Martin","['Beware of pop quizzes (9)', 'Lecture heavy (7)', 'Tough grader (7)', 'EXTRA CREDIT (3)', 'Get ready to read (3)', 'Amazing lectures (2)', 'Accessible outside class (1)', 'Lots of homework (1)', 'Hilarious (1)']",4.2,54%
,[],NA,NA
"Ford, Joshua","['Clear grading criteria (2)', 'Participation matters (1)', 'Gives good feedback (1)']",3.0,NA
"Head, Julie","['Test heavy (16)', 'Clear grading criteria (7)', 'Get ready to read (7)', 'Lots of homework (7)', 'Tough grader (6)', 'Graded by few things (4)', 'Lecture heavy (4)', 'Caring (3)', 'Amazing lectures (2)', 'Respected (2)', 'Gives good feedback (2)']",3.5,55%
"Sherry, Sarah","['Amazing lectures (4)', 'Caring (3)', 'Group projects (3)', 'Accessible outside class (3)', 'EXTRA CREDIT (2)', 'Tough grader (1)', 'Lecture heavy (1)', 'Clear grading criteria (1)', 'Respected (1)', 'Beware of pop quizzes (1)']",4.5,86%
"Wiley, Andrea","['Tough grader (4)', 'Test heavy (4)', 'Respected (4)', 'Lecture heavy (2)', 'Hilarious (1)', 'Clear grading criteria (1)', 'Get ready to read (1)', 'Accessible outside class (1)']",3.0,57%
"Hicks, Milo",[],NA,NA
,[],NA,NA
"Lees, Oliver","['Caring (2)', 'Hilarious (1)', 'Gives good feedback (1)', 'So many papers (1)', 'Lots of homework (1)']",5.0,NA
"Mailland, Julien","['Clear grading criteria (2)', 'Amazing lectures (2)', 'EXTRA CREDIT (1)', 'Participation matters (1)', 'Hilarious (1)', 'Group projects (1)', 'Accessible outside class (1)', 'Gives good feedback (1)']",4.8,NA
"Darcy-Hall, Tara","['Lots of homework (6)', 'Lecture heavy (4)', 'Tough grader (2)', 'Test heavy (2)', 'Get ready to read (2)', 'Accessible outside class (2)', 'Clear grading criteria (2)', 'EXTRA CREDIT (1)']",2.6,25%
"Adesokan, Akin","['Get ready to read (1)', 'Participation matters (1)']",2.0,NA
"Ham, Esther","['Lots of homework (4)', 'Respected (4)', 'Gives good feedback (2)', 'Participation matters (2)', 'Hilarious (2)', 'Inspirational (1)', 'Amazing lectures (1)', 'Accessible outside class (1)', 'Caring (1)']",4.7,NA
"Minton, Mark","['Lecture heavy (1)', 'Participation matters (1)', 'Accessible outside class (1)', 'Hilarious (1)']",3.3,NA
"Allsop, Jared","['Gives good feedback (3)', 'Respected (2)', 'Caring (1)', 'Inspirational (1)', 'Clear grading criteria (1)', 'Beware of pop quizzes (1)']",4.0,NA
,[],NA,NA
"Watson, Carol","['Lots of homework (2)', 'Tough grader (2)', 'Group projects (1)', 'Graded by few things (1)', 'Respected (1)', 'Gives good feedback (1)', 'Lecture heavy (1)']",3.5,NA
"Baird, Joseph","['Inspirational (47)', 'Caring (38)', 'Respected (33)', 'Amazing lectures (28)', 'Gives good feedback (25)', 'Hilarious (21)', 'Accessible outside class (21)', 'Group projects (13)', 'EXTRA CREDIT (6)', 'Clear grading criteria (4)', 'Participation matters (2)', 'Lots of homework (2)']",4.9,100%
"Kay, Jon","['Graded by few things (3)', 'Respected (2)', 'Clear grading criteria (2)', 'Lecture heavy (2)', 'Amazing lectures (2)', 'Get ready to read (1)', 'Accessible outside class (1)', 'Inspirational (1)']",4.8,NA
"Jordan, Traci","['Tough grader (3)', 'Get ready to read (2)', 'Lots of homework (2)', 'Participation matters (1)']",2.3,NA
"McDonald, David","['Get ready to read (7)', 'Amazing lectures (6)', 'Caring (4)', 'Respected (4)', 'Hilarious (4)', 'Tough grader (3)', 'Inspirational (3)', 'Gives good feedback (2)', 'Clear grading criteria (2)', 'Graded by few things (2)', 'Accessible outside class (1)', 'Lecture heavy (1)']",4.2,82%
,[],NA,NA
"Martin, Sarah Edmand",[],NA,NA
"Landis, Thomas","['Gives good feedback (8)', 'Clear grading criteria (4)', 'Caring (4)', 'Amazing lectures (3)', 'Inspirational (2)', 'Group projects (2)', 'Accessible outside class (2)', 'Respected (1)']",4.9,100%
"Winston, Vivian","['So many papers (3)', 'Caring (1)', 'Clear grading criteria (1)', 'Get ready to read (1)', 'Lecture heavy (1)', 'Amazing lectures (1)']",3.3,NA
"Eikenberry, Shawna","['Participation matters (3)', 'Get ready to read (3)', 'Group projects (2)', 'Tough grader (1)', 'Test heavy (1)', 'Caring (1)', 'Amazing lectures (1)', 'Lecture heavy (1)', 'Beware of pop quizzes (1)']",3.6,80%
"Garcia, Roberto","['Get ready to read (29)', 'Tough grader (19)', 'Lots of homework (19)', 'Graded by few things (7)', 'EXTRA CREDIT (6)', 'Lecture heavy (5)', 'Test heavy (5)', 'Participation matters (4)', 'So many papers (3)', 'Respected (3)', 'Accessible outside class (2)', 'Inspirational (1)', 'Clear grading criteria (1)', 'Caring (1)', 'Gives good feedback (1)']",2.7,19%
,[],NA,NA
"Sremanak, Jessica","['Caring (10)', 'Gives good feedback (9)', 'Tough grader (7)', 'Participation matters (6)', 'Accessible outside class (6)', 'Respected (5)', 'Lots of homework (5)', 'Inspirational (3)', 'Clear grading criteria (2)', 'Lecture heavy (2)', 'Hilarious (2)']",3.9,93%
"Metz, Katie","['Tough grader (14)', 'Gives good feedback (11)', 'Group projects (7)', 'Respected (6)', 'Clear grading criteria (6)', 'Caring (3)', 'Accessible outside class (3)', 'Lots of homework (2)', 'Hilarious (2)', 'Beware of pop quizzes (2)', 'EXTRA CREDIT (1)', 'Participation matters (1)', 'Test heavy (1)']",4.3,67%
"Liao, Xiaojing","['Accessible outside class (1)', 'Lots of homework (1)', 'Tough grader (1)', 'Graded by few things (1)', 'Participation matters (1)']",3.0,NA
"Setayeshgar, Sima","['Accessible outside class (2)', 'Amazing lectures (1)', 'Inspirational (1)', 'EXTRA CREDIT (1)']",4.0,NA
"Swope, Rush","['Respected (1)', 'Hilarious (1)', 'Tough grader (1)', 'Accessible outside class (1)', 'Caring (1)', 'Gives good feedback (1)']",5.0,NA
"Zhao, Eric","['Participation matters (1)', 'Tough grader (1)', 'Get ready to read (1)']",1.0,NA
"Yaggi, Miranda","['Respected (7)', 'Gives good feedback (7)', 'Caring (6)', 'Clear grading criteria (3)', 'Tough grader (3)', 'Inspirational (2)', 'Lots of homework (2)', 'EXTRA CREDIT (2)', 'Participation matters (1)', 'So many papers (1)', 'Group projects (1)', 'Get ready to read (1)', 'Amazing lectures (1)']",4.1,83%
,[],NA,NA
"Schaad, Amber","['Caring (1)', 'Accessible outside class (1)']",5.0,NA
"Hugenberg, Kurt","['Respected (1)', 'Gives good feedback (1)', 'Participation matters (1)', 'Accessible outside class (1)', 'Caring (1)', 'Group projects (1)']",5.0,NA
"Gong, Rui",[],4.5,NA
"Renn, Gregory","['Respected (1)', 'Participation matters (1)', 'Test heavy (1)']",2.5,NA
"Bolte, Hannah","['Lots of homework (7)', 'Tough grader (5)', 'EXTRA CREDIT (4)', 'Lecture heavy (3)', 'Get ready to read (2)', 'Test heavy (2)', 'Participation matters (2)', 'Beware of pop quizzes (1)', 'Gives good feedback (1)', 'Group projects (1)', 'Caring (1)', 'Clear grading criteria (1)']",2.7,29%
,[],NA,NA
"Ciucu, Mihai","['Respected (5)', 'Amazing lectures (4)', 'Hilarious (4)', 'Graded by few things (4)', 'Gives good feedback (4)', 'Tough grader (3)', 'Lecture heavy (3)', 'Caring (2)', 'Lots of homework (2)', 'Test heavy (2)', 'Inspirational (1)', 'Clear grading criteria (1)']",3.1,100%
"Dobler, Robert","['Hilarious (6)', 'Get ready to read (5)', 'Clear grading criteria (4)', 'Amazing lectures (3)', 'Accessible outside class (3)', 'Beware of pop quizzes (2)', 'Lecture heavy (2)', 'EXTRA CREDIT (2)', 'Respected (1)', 'Inspirational (1)', 'Caring (1)']",4.6,100%
"Dao, Ngoc","['Tough grader (2)', 'Test heavy (1)', 'Beware of pop quizzes (1)', 'Lecture heavy (1)', 'Group projects (1)']",1.0,NA
"Cox, David K.","['Respected (11)', 'Inspirational (8)', 'Caring (5)', 'Hilarious (4)', 'Participation matters (3)', 'Clear grading criteria (2)', 'Group projects (1)', 'Gives good feedback (1)', 'Amazing lectures (1)', 'Accessible outside class (1)']",4.4,100%
"Willett, Mary","['Accessible outside class (2)', 'Hilarious (1)', 'EXTRA CREDIT (1)', 'Caring (1)', 'Amazing lectures (1)']",4.5,NA
,[],NA,NA
"Thompson, Jill Lon",[],NA,NA
"Eldon, Jon","['Caring (2)', 'Test heavy (1)', 'Get ready to read (1)', 'Accessible outside class (1)']",3.0,NA
"Cakar, Adnan Cihan","['Lots of homework (3)', 'Lecture heavy (2)', 'Tough grader (1)', 'Test heavy (1)']",1.7,NA
"Gamber, Wendy","['Lecture heavy (2)', 'Respected (1)', 'Participation matters (1)', 'Gives good feedback (1)']",3.5,NA
"Bouchard, Vincent","['Participation matters (6)', 'Tough grader (4)', 'Get ready to read (4)']",2.4,33%
"Jones, Zackary",['Tough grader (1)'],1.0,NA
"Davis, James","['So many papers (1)', 'Amazing lectures (1)', 'Lots of homework (1)']",4.5,NA
,[],NA,NA
"Goodman, Jane","['Caring (1)', 'Get ready to read (1)']",4.0,NA
"Siliman, Shadia","['Inspirational (5)', 'Caring (4)', 'Amazing lectures (2)', 'Gives good feedback (2)', 'Participation matters (2)', 'Tough grader (1)', 'Respected (1)', 'So many papers (1)', 'Lots of homework (1)', 'Hilarious (1)']",4.5,NA
"Maillot, Martin","['Participation matters (1)', 'Lots of homework (1)']",3.0,NA
"Li, Muxin","['Gives good feedback (3)', 'Tough grader (2)', 'Respected (2)', 'Participation matters (2)', 'Inspirational (1)', 'Amazing lectures (1)', 'Lecture heavy (1)', 'Beware of pop quizzes (1)']",3.1,NA
"Ready, Jonathan","['Lecture heavy (3)', 'Graded by few things (3)', 'Tough grader (3)', 'Participation matters (2)', 'Get ready to read (1)']",2.7,NA
,[],NA,NA
"Sept, Jeanne","['Hilarious (4)', 'Amazing lectures (4)', 'Lecture heavy (4)', 'Clear grading criteria (3)', 'Respected (3)', 'Gives good feedback (3)', 'Participation matters (2)', 'Inspirational (2)', 'Get ready to read (2)', 'Graded by few things (1)', 'Caring (1)']",4.3,89%
"Franks, Steven","['EXTRA CREDIT (2)', 'Beware of pop quizzes (2)', 'Respected (1)']",2.5,NA
"Linenthal, Edward","['Inspirational (6)', 'Amazing lectures (6)', 'Respected (5)', 'Get ready to read (5)', 'EXTRA CREDIT (3)', 'Hilarious (3)', 'Gives good feedback (2)', 'Tough grader (2)', 'Test heavy (1)']",4.3,89%
"Christ, Matthew","['Caring (1)', 'Get ready to read (1)', 'Lots of homework (1)']",3.9,NA
"Wang, Jane",[],NA,NA
,[],NA,NA
"Lale, Jennifer",[],NA,NA
"Scheuerman, Bill",[],3.9,NA
"Vanvoorhis, Julie","['Hilarious (4)', 'Inspirational (3)', 'Amazing lectures (2)', 'Caring (1)', 'Tough grader (1)', 'Lecture heavy (1)', 'Graded by few things (1)']",4.0,83%
"Bose, Suparna",[],1.0,NA
"Sienna, Susan","['Lots of homework (1)', 'Amazing lectures (1)', 'Get ready to read (1)', 'Accessible outside class (1)', 'Gives good feedback (1)', 'Group projects (1)']",4.5,NA
"Liu, Antung","['Group projects (3)', 'Tough grader (3)', 'Get ready to read (2)', 'Clear grading criteria (2)']",2.8,NA
"Yoon, Juha","['Tough grader (6)', 'Participation matters (4)', 'Lecture heavy (2)', 'Get ready to read (2)', 'Respected (2)', 'So many papers (2)', 'Group projects (2)', 'Graded by few things (1)', 'Caring (1)', 'Gives good feedback (1)', 'Accessible outside class (1)', 'Test heavy (1)']",2.6,50%
,[],NA,NA
"Delaney, Colleen",[],NA,NA
"Saxton, M. Kim","['Caring (1)', 'Group projects (1)', 'Tough grader (1)', 'Accessible outside class (1)', 'Gives good feedback (1)', 'EXTRA CREDIT (1)']",3.3,NA
"Ramos, Jaime","['Caring (3)', 'Tough grader (1)', 'Graded by few things (1)', 'Gives good feedback (1)', 'Get ready to read (1)']",2.4,40%
"Tchatchou, Marcel","['Lots of homework (7)', 'Gives good feedback (6)', 'Participation matters (6)', 'Clear grading criteria (5)', 'Accessible outside class (4)', 'Inspirational (4)', 'Respected (1)']",4.0,82%
"Calarco, Jessica","['EXTRA CREDIT (9)', 'Caring (8)', 'Amazing lectures (7)', 'Respected (4)', 'Participation matters (4)', 'Get ready to read (4)', 'Beware of pop quizzes (3)', 'Lecture heavy (3)', 'Clear grading criteria (3)', 'Group projects (3)', 'Inspirational (2)', 'Graded by few things (2)', 'Gives good feedback (1)', 'Accessible outside class (1)']",4.5,84%
,[],NA,NA
"Hamilton Abegunde, Maria Eliza","['Inspirational (3)', 'Amazing lectures (2)', 'Participation matters (2)', 'Respected (2)', 'Gives good feedback (1)', 'Graded by few things (1)']",4.6,NA
"Hays, Gerry","['Inspirational (4)', 'Respected (3)', 'Amazing lectures (2)', 'Hilarious (1)']",4.5,NA
"Smith, Candis","['Tough grader (2)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Get ready to read (1)']",2.5,NA
"Postigo, Julio",[],NA,NA
"Heidewald, Jeanette","['Gives good feedback (4)', 'Group projects (3)', 'Tough grader (2)', 'Caring (2)', 'Lots of homework (1)', 'Inspirational (1)', 'Accessible outside class (1)']",3.8,60%
,[],NA,NA
"Williams, Nick","['Caring (2)', 'Get ready to read (2)', 'Respected (1)', 'Hilarious (1)']",4.8,NA
"Ing, Michael","['Hilarious (6)', 'Get ready to read (3)', 'Respected (3)', 'Participation matters (2)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Caring (1)']",4.3,86%
"Liu, Chewei",[],1.0,NA
"Cabelof, Alyssa","['Respected (1)', 'Caring (1)']",5.0,NA
"Isaacson, Erica","['Caring (20)', 'Respected (11)', 'Tough grader (7)', 'Amazing lectures (6)', 'Inspirational (6)', 'Test heavy (6)', 'Gives good feedback (5)', 'Lecture heavy (5)', 'Accessible outside class (5)', 'Clear grading criteria (4)', 'Lots of homework (2)', 'Participation matters (2)']",4.2,100%
"Colon, Carlos","['Group projects (10)', 'EXTRA CREDIT (7)', 'Respected (7)', 'Lots of homework (6)', 'Caring (6)', 'Clear grading criteria (3)', 'Hilarious (3)', 'Gives good feedback (3)', 'Accessible outside class (3)', 'Amazing lectures (2)', 'Participation matters (1)', 'Lecture heavy (1)', 'Graded by few things (1)']",4.7,100%
"Mata, Sara",[],NA,NA
,[],NA,NA
"Kehoe, David","['Tough grader (14)', 'Respected (8)', 'Beware of pop quizzes (6)', 'Lecture heavy (6)', 'Inspirational (6)', 'Accessible outside class (5)', 'Graded by few things (4)', 'Amazing lectures (4)', 'Get ready to read (3)', 'Caring (3)', 'Participation matters (3)', 'Test heavy (1)', 'Clear grading criteria (1)', 'Hilarious (1)', 'Gives good feedback (1)']",3.7,68%
"Magill, Nancy ",['So many papers (1)'],1.5,NA
"Kane, Stephanie","['Lecture heavy (2)', 'Get ready to read (2)', 'Graded by few things (1)', 'Accessible outside class (1)', 'Test heavy (1)', 'Hilarious (1)']",2.7,20%
"Koo, John","['Respected (1)', 'Amazing lectures (1)', 'Inspirational (1)']",5.0,NA
"Ridlon, Robert","['Tough grader (5)', 'Get ready to read (3)', 'Clear grading criteria (2)', 'Amazing lectures (2)', 'Hilarious (2)', 'Participation matters (1)', 'Graded by few things (1)', 'Caring (1)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Accessible outside class (1)', 'Test heavy (1)', 'Inspirational (1)']",3.2,67%
